img_name,id,class_name,x,y,width,height
frame_1007_3.jpg,2,Pedestrian go,0.805504,0.357031,0.028918,0.019271
frame_1007_5.jpg,1,Green light (Go),0.221082,0.205469,0.119403,0.032813
frame_1007_5.jpg,1,Green light (Go),0.774720,0.341667,0.032649,0.056250
frame_1007_5.jpg,2,Pedestrian go,0.805504,0.357031,0.028918,0.019271
frame_1007_6.jpg,1,Green light (Go),0.221082,0.205469,0.119403,0.032813
frame_1007_6.jpg,1,Green light (Go),0.774720,0.341667,0.032649,0.056250
frame_1007_6.jpg,2,Pedestrian go,0.805504,0.357031,0.028918,0.019271
frame_1007_8.jpg,1,Green light (Go),0.221082,0.205469,0.119403,0.032813
frame_1007_8.jpg,1,Green light (Go),0.774720,0.341667,0.032649,0.056250
frame_1007_8.jpg,2,Pedestrian go,0.805504,0.357031,0.028918,0.019271
frame_1008.jpg,1,Green light (Go),0.216418,0.204427,0.119403,0.032813
frame_1008.jpg,1,Green light (Go),0.773321,0.340365,0.041045,0.054688
frame_1008.jpg,2,Pedestrian go,0.799907,0.357552,0.028918,0.024479
frame_1008_2.jpg,1,Green light (Go),0.216418,0.204427,0.119403,0.032813
frame_1008_2.jpg,1,Green light (Go),0.773321,0.340365,0.041045,0.054688
frame_1008_2.jpg,2,Pedestrian go,0.799907,0.357552,0.028918,0.024479
frame_1008_3.jpg,1,Green light (Go),0.216418,0.204427,0.119403,0.032813
frame_1008_3.jpg,1,Green light (Go),0.773321,0.340365,0.041045,0.054688
frame_1008_3.jpg,2,Pedestrian go,0.799907,0.357552,0.028918,0.024479
frame_1008_5.jpg,1,Green light (Go),0.216418,0.204427,0.119403,0.032813
frame_1008_5.jpg,1,Green light (Go),0.773321,0.340365,0.041045,0.054688
frame_1008_5.jpg,2,Pedestrian go,0.799907,0.357552,0.028918,0.024479
frame_1008_6.jpg,1,Green light (Go),0.216418,0.204427,0.119403,0.032813
frame_1008_6.jpg,1,Green light (Go),0.773321,0.340365,0.041045,0.054688
frame_1008_6.jpg,2,Pedestrian go,0.799907,0.357552,0.028918,0.024479
frame_1008_8.jpg,1,Green light (Go),0.216418,0.204427,0.119403,0.032813
frame_1008_8.jpg,1,Green light (Go),0.773321,0.340365,0.041045,0.054688
frame_1008_8.jpg,2,Pedestrian go,0.799907,0.357552,0.028918,0.024479
frame_1009.jpg,1,Green light (Go),0.214552,0.202865,0.119403,0.032813
frame_1009.jpg,1,Green light (Go),0.771922,0.340885,0.034515,0.061979
frame_1009.jpg,2,Pedestrian go,0.801772,0.352865,0.028918,0.024479
frame_1009_2.jpg,1,Green light (Go),0.214552,0.202865,0.119403,0.032813
frame_1009_2.jpg,1,Green light (Go),0.771922,0.340885,0.034515,0.061979
frame_1009_2.jpg,2,Pedestrian go,0.801772,0.352865,0.028918,0.024479
frame_1009_3.jpg,1,Green light (Go),0.214552,0.202865,0.119403,0.032813
frame_1009_3.jpg,1,Green light (Go),0.771922,0.340885,0.034515,0.061979
frame_1009_3.jpg,2,Pedestrian go,0.801772,0.352865,0.028918,0.024479
frame_1009_5.jpg,1,Green light (Go),0.214552,0.202865,0.119403,0.032813
frame_1009_5.jpg,1,Green light (Go),0.771922,0.340885,0.034515,0.061979
frame_1009_5.jpg,2,Pedestrian go,0.801772,0.352865,0.028918,0.024479
frame_1009_6.jpg,1,Green light (Go),0.214552,0.202865,0.119403,0.032813
frame_1009_6.jpg,1,Green light (Go),0.771922,0.340885,0.034515,0.061979
frame_1009_6.jpg,2,Pedestrian go,0.801772,0.352865,0.028918,0.024479
frame_1009_8.jpg,1,Green light (Go),0.214552,0.202865,0.119403,0.032813
frame_1009_8.jpg,1,Green light (Go),0.771922,0.340885,0.034515,0.061979
frame_1009_8.jpg,2,Pedestrian go,0.801772,0.352865,0.028918,0.024479
frame_100_2.jpg,12,Speed 60 km/hr,0.894271,0.471296,0.017708,0.038889
frame_100_2.jpg,13,Passing right mand.,0.626823,0.502315,0.022396,0.054630
frame_100_2.jpg,1,Green light (Go),0.240885,0.286111,0.021354,0.092593
frame_100_3.jpg,12,Speed 60 km/hr,0.894271,0.471296,0.017708,0.038889
frame_100_3.jpg,13,Passing right mand.,0.626823,0.502315,0.022396,0.054630
frame_100_3.jpg,1,Green light (Go),0.240885,0.286111,0.021354,0.092593
frame_100_5.jpg,12,Speed 60 km/hr,0.894271,0.471296,0.017708,0.038889
frame_100_5.jpg,13,Passing right mand.,0.626823,0.502315,0.022396,0.054630
frame_100_5.jpg,1,Green light (Go),0.240885,0.286111,0.021354,0.092593
frame_100_6.jpg,12,Speed 60 km/hr,0.894271,0.471296,0.017708,0.038889
frame_100_6.jpg,13,Passing right mand.,0.626823,0.502315,0.022396,0.054630
frame_100_6.jpg,1,Green light (Go),0.240885,0.286111,0.021354,0.092593
frame_100_8.jpg,12,Speed 60 km/hr,0.894271,0.471296,0.017708,0.038889
frame_100_8.jpg,13,Passing right mand.,0.626823,0.502315,0.022396,0.054630
frame_100_8.jpg,1,Green light (Go),0.240885,0.286111,0.021354,0.092593
frame_101.jpg,1,Green light (Go),0.238021,0.243056,0.020833,0.102778
frame_101.jpg,13,Passing right mand.,0.665625,0.489352,0.025000,0.060185
frame_1010.jpg,1,Green light (Go),0.212687,0.209896,0.119403,0.033333
frame_1010.jpg,1,Green light (Go),0.766325,0.346615,0.038246,0.054688
frame_1010.jpg,14,Pedestrian go 8 sec,0.802705,0.359896,0.040112,0.023958
frame_1010_2.jpg,1,Green light (Go),0.212687,0.209896,0.119403,0.033333
frame_1010_2.jpg,1,Green light (Go),0.766325,0.346615,0.038246,0.054688
frame_1010_2.jpg,14,Pedestrian go 8 sec,0.802705,0.359896,0.040112,0.023958
frame_1010_3.jpg,1,Green light (Go),0.212687,0.209896,0.119403,0.033333
frame_1010_3.jpg,1,Green light (Go),0.766325,0.346615,0.038246,0.054688
frame_1010_3.jpg,14,Pedestrian go 8 sec,0.802705,0.359896,0.040112,0.023958
frame_1010_5.jpg,1,Green light (Go),0.212687,0.209896,0.119403,0.033333
frame_1010_5.jpg,1,Green light (Go),0.766325,0.346615,0.038246,0.054688
frame_1010_5.jpg,14,Pedestrian go 8 sec,0.802705,0.359896,0.040112,0.023958
frame_1010_6.jpg,1,Green light (Go),0.212687,0.209896,0.119403,0.033333
frame_1010_6.jpg,1,Green light (Go),0.766325,0.346615,0.038246,0.054688
frame_1010_6.jpg,14,Pedestrian go 8 sec,0.802705,0.359896,0.040112,0.023958
frame_1010_8.jpg,1,Green light (Go),0.212687,0.209896,0.119403,0.033333
frame_1010_8.jpg,1,Green light (Go),0.766325,0.346615,0.038246,0.054688
frame_1010_8.jpg,14,Pedestrian go 8 sec,0.802705,0.359896,0.040112,0.023958
frame_1011.jpg,1,Green light (Go),0.208955,0.220573,0.119403,0.032813
frame_1011.jpg,1,Green light (Go),0.762127,0.356771,0.039179,0.060417
frame_1011.jpg,15,Pedestrian go 7 sec,0.797108,0.372656,0.036381,0.026562
frame_1011_2.jpg,1,Green light (Go),0.208955,0.220573,0.119403,0.032813
frame_1011_2.jpg,1,Green light (Go),0.762127,0.356771,0.039179,0.060417
frame_1011_2.jpg,15,Pedestrian go 7 sec,0.797108,0.372656,0.036381,0.026562
frame_1011_3.jpg,1,Green light (Go),0.208955,0.220573,0.119403,0.032813
frame_1011_3.jpg,1,Green light (Go),0.762127,0.356771,0.039179,0.060417
frame_1011_3.jpg,15,Pedestrian go 7 sec,0.797108,0.372656,0.036381,0.026562
frame_1011_5.jpg,1,Green light (Go),0.208955,0.220573,0.119403,0.032813
frame_1011_5.jpg,1,Green light (Go),0.762127,0.356771,0.039179,0.060417
frame_1011_5.jpg,15,Pedestrian go 7 sec,0.797108,0.372656,0.036381,0.026562
frame_1011_6.jpg,1,Green light (Go),0.208955,0.220573,0.119403,0.032813
frame_1011_6.jpg,1,Green light (Go),0.762127,0.356771,0.039179,0.060417
frame_1011_6.jpg,15,Pedestrian go 7 sec,0.797108,0.372656,0.036381,0.026562
frame_1011_8.jpg,1,Green light (Go),0.208955,0.220573,0.119403,0.032813
frame_1011_8.jpg,1,Green light (Go),0.762127,0.356771,0.039179,0.060417
frame_1011_8.jpg,15,Pedestrian go 7 sec,0.797108,0.372656,0.036381,0.026562
frame_1012.jpg,1,Green light (Go),0.207090,0.224740,0.119403,0.032813
frame_1012.jpg,1,Green light (Go),0.751866,0.364063,0.041045,0.055208
frame_1012.jpg,6,Pedestrian go 6 sec,0.789646,0.378125,0.040112,0.030208
frame_1012_2.jpg,1,Green light (Go),0.207090,0.224740,0.119403,0.032813
frame_1012_2.jpg,1,Green light (Go),0.751866,0.364063,0.041045,0.055208
frame_1012_2.jpg,6,Pedestrian go 6 sec,0.789646,0.378125,0.040112,0.030208
frame_1012_3.jpg,1,Green light (Go),0.207090,0.224740,0.119403,0.032813
frame_1012_3.jpg,1,Green light (Go),0.751866,0.364063,0.041045,0.055208
frame_1012_3.jpg,6,Pedestrian go 6 sec,0.789646,0.378125,0.040112,0.030208
frame_1012_5.jpg,1,Green light (Go),0.207090,0.224740,0.119403,0.032813
frame_1012_5.jpg,1,Green light (Go),0.751866,0.364063,0.041045,0.055208
frame_1012_5.jpg,6,Pedestrian go 6 sec,0.789646,0.378125,0.040112,0.030208
frame_1012_6.jpg,1,Green light (Go),0.207090,0.224740,0.119403,0.032813
frame_1012_6.jpg,1,Green light (Go),0.751866,0.364063,0.041045,0.055208
frame_1012_6.jpg,6,Pedestrian go 6 sec,0.789646,0.378125,0.040112,0.030208
frame_1012_8.jpg,1,Green light (Go),0.207090,0.224740,0.119403,0.032813
frame_1012_8.jpg,1,Green light (Go),0.751866,0.364063,0.041045,0.055208
frame_1012_8.jpg,6,Pedestrian go 6 sec,0.789646,0.378125,0.040112,0.030208
frame_1013.jpg,1,Green light (Go),0.199627,0.219531,0.119403,0.032813
frame_1013.jpg,1,Green light (Go),0.746269,0.361979,0.037313,0.058333
frame_1013.jpg,16,Pedestrian go 5 sec,0.783116,0.377865,0.045709,0.024479
frame_1013_2.jpg,1,Green light (Go),0.199627,0.219531,0.119403,0.032813
frame_1013_2.jpg,1,Green light (Go),0.746269,0.361979,0.037313,0.058333
frame_1013_2.jpg,16,Pedestrian go 5 sec,0.783116,0.377865,0.045709,0.024479
frame_1013_3.jpg,1,Green light (Go),0.199627,0.219531,0.119403,0.032813
frame_1013_3.jpg,1,Green light (Go),0.746269,0.361979,0.037313,0.058333
frame_1013_3.jpg,16,Pedestrian go 5 sec,0.783116,0.377865,0.045709,0.024479
frame_1013_5.jpg,1,Green light (Go),0.199627,0.219531,0.119403,0.032813
frame_1013_5.jpg,1,Green light (Go),0.746269,0.361979,0.037313,0.058333
frame_1013_5.jpg,16,Pedestrian go 5 sec,0.783116,0.377865,0.045709,0.024479
frame_1013_6.jpg,1,Green light (Go),0.199627,0.219531,0.119403,0.032813
frame_1013_6.jpg,1,Green light (Go),0.746269,0.361979,0.037313,0.058333
frame_1013_6.jpg,16,Pedestrian go 5 sec,0.783116,0.377865,0.045709,0.024479
frame_1013_8.jpg,1,Green light (Go),0.199627,0.219531,0.119403,0.032813
frame_1013_8.jpg,1,Green light (Go),0.746269,0.361979,0.037313,0.058333
frame_1013_8.jpg,16,Pedestrian go 5 sec,0.783116,0.377865,0.045709,0.024479
frame_1014.jpg,1,Green light (Go),0.192164,0.219531,0.119403,0.032813
frame_1014.jpg,1,Green light (Go),0.739739,0.363542,0.039179,0.058333
frame_1014.jpg,5,Pedestrian go 4 sec,0.777519,0.376823,0.038246,0.024479
frame_1014_2.jpg,1,Green light (Go),0.192164,0.219531,0.119403,0.032813
frame_1014_2.jpg,1,Green light (Go),0.739739,0.363542,0.039179,0.058333
frame_1014_2.jpg,5,Pedestrian go 4 sec,0.777519,0.376823,0.038246,0.024479
frame_1014_3.jpg,1,Green light (Go),0.192164,0.219531,0.119403,0.032813
frame_1014_3.jpg,1,Green light (Go),0.739739,0.363542,0.039179,0.058333
frame_1014_3.jpg,5,Pedestrian go 4 sec,0.777519,0.376823,0.038246,0.024479
frame_1014_5.jpg,1,Green light (Go),0.192164,0.219531,0.119403,0.032813
frame_1014_5.jpg,1,Green light (Go),0.739739,0.363542,0.039179,0.058333
frame_1014_5.jpg,5,Pedestrian go 4 sec,0.777519,0.376823,0.038246,0.024479
frame_1014_6.jpg,1,Green light (Go),0.192164,0.219531,0.119403,0.032813
frame_1014_6.jpg,1,Green light (Go),0.739739,0.363542,0.039179,0.058333
frame_1014_6.jpg,5,Pedestrian go 4 sec,0.777519,0.376823,0.038246,0.024479
frame_1014_8.jpg,1,Green light (Go),0.192164,0.219531,0.119403,0.032813
frame_1014_8.jpg,1,Green light (Go),0.739739,0.363542,0.039179,0.058333
frame_1014_8.jpg,5,Pedestrian go 4 sec,0.777519,0.376823,0.038246,0.024479
frame_1015.jpg,1,Green light (Go),0.186567,0.220052,0.119403,0.032813
frame_1015.jpg,1,Green light (Go),0.737873,0.361458,0.037313,0.057292
frame_1015.jpg,17,Pedestrian go 3 sec,0.772388,0.378646,0.035448,0.026042
frame_1015_2.jpg,1,Green light (Go),0.186567,0.220052,0.119403,0.032813
frame_1015_2.jpg,1,Green light (Go),0.737873,0.361458,0.037313,0.057292
frame_1015_2.jpg,17,Pedestrian go 3 sec,0.772388,0.378646,0.035448,0.026042
frame_1015_3.jpg,1,Green light (Go),0.186567,0.220052,0.119403,0.032813
frame_1015_3.jpg,1,Green light (Go),0.737873,0.361458,0.037313,0.057292
frame_1015_3.jpg,17,Pedestrian go 3 sec,0.772388,0.378646,0.035448,0.026042
frame_1015_5.jpg,1,Green light (Go),0.186567,0.220052,0.119403,0.032813
frame_1015_5.jpg,1,Green light (Go),0.737873,0.361458,0.037313,0.057292
frame_1015_5.jpg,17,Pedestrian go 3 sec,0.772388,0.378646,0.035448,0.026042
frame_1015_6.jpg,1,Green light (Go),0.186567,0.220052,0.119403,0.032813
frame_1015_6.jpg,1,Green light (Go),0.737873,0.361458,0.037313,0.057292
frame_1015_6.jpg,17,Pedestrian go 3 sec,0.772388,0.378646,0.035448,0.026042
frame_1015_8.jpg,1,Green light (Go),0.186567,0.220052,0.119403,0.032813
frame_1015_8.jpg,1,Green light (Go),0.737873,0.361458,0.037313,0.057292
frame_1015_8.jpg,17,Pedestrian go 3 sec,0.772388,0.378646,0.035448,0.026042
frame_1016.jpg,1,Green light (Go),0.185634,0.221615,0.119403,0.032813
frame_1016.jpg,1,Green light (Go),0.730410,0.364063,0.039179,0.057292
frame_1016.jpg,4,Pedestrian go 2 sec,0.768657,0.376042,0.041045,0.026042
frame_1016_2.jpg,1,Green light (Go),0.185634,0.221615,0.119403,0.032813
frame_1016_2.jpg,1,Green light (Go),0.730410,0.364063,0.039179,0.057292
frame_1016_2.jpg,4,Pedestrian go 2 sec,0.768657,0.376042,0.041045,0.026042
frame_1016_3.jpg,1,Green light (Go),0.185634,0.221615,0.119403,0.032813
frame_1016_3.jpg,1,Green light (Go),0.730410,0.364063,0.039179,0.057292
frame_1016_3.jpg,4,Pedestrian go 2 sec,0.768657,0.376042,0.041045,0.026042
frame_1016_5.jpg,1,Green light (Go),0.185634,0.221615,0.119403,0.032813
frame_1016_5.jpg,1,Green light (Go),0.730410,0.364063,0.039179,0.057292
frame_1016_5.jpg,4,Pedestrian go 2 sec,0.768657,0.376042,0.041045,0.026042
frame_1016_6.jpg,1,Green light (Go),0.185634,0.221615,0.119403,0.032813
frame_1016_6.jpg,1,Green light (Go),0.730410,0.364063,0.039179,0.057292
frame_1016_6.jpg,4,Pedestrian go 2 sec,0.768657,0.376042,0.041045,0.026042
frame_1016_8.jpg,1,Green light (Go),0.185634,0.221615,0.119403,0.032813
frame_1016_8.jpg,1,Green light (Go),0.730410,0.364063,0.039179,0.057292
frame_1016_8.jpg,4,Pedestrian go 2 sec,0.768657,0.376042,0.041045,0.026042
frame_1017.jpg,1,Green light (Go),0.180037,0.221615,0.119403,0.032813
frame_1017.jpg,1,Green light (Go),0.726679,0.362500,0.037313,0.056250
frame_1017.jpg,3,Pedestrian go 1 sec,0.763993,0.376042,0.041045,0.025000
frame_1017_2.jpg,1,Green light (Go),0.180037,0.221615,0.119403,0.032813
frame_1017_2.jpg,1,Green light (Go),0.726679,0.362500,0.037313,0.056250
frame_1017_2.jpg,3,Pedestrian go 1 sec,0.763993,0.376042,0.041045,0.025000
frame_1017_3.jpg,1,Green light (Go),0.180037,0.221615,0.119403,0.032813
frame_1017_3.jpg,1,Green light (Go),0.726679,0.362500,0.037313,0.056250
frame_1017_3.jpg,3,Pedestrian go 1 sec,0.763993,0.376042,0.041045,0.025000
frame_1017_5.jpg,1,Green light (Go),0.180037,0.221615,0.119403,0.032813
frame_1017_5.jpg,1,Green light (Go),0.726679,0.362500,0.037313,0.056250
frame_1017_5.jpg,3,Pedestrian go 1 sec,0.763993,0.376042,0.041045,0.025000
frame_1017_6.jpg,1,Green light (Go),0.180037,0.221615,0.119403,0.032813
frame_1017_6.jpg,1,Green light (Go),0.726679,0.362500,0.037313,0.056250
frame_1017_6.jpg,3,Pedestrian go 1 sec,0.763993,0.376042,0.041045,0.025000
frame_1017_8.jpg,1,Green light (Go),0.180037,0.221615,0.119403,0.032813
frame_1017_8.jpg,1,Green light (Go),0.726679,0.362500,0.037313,0.056250
frame_1017_8.jpg,3,Pedestrian go 1 sec,0.763993,0.376042,0.041045,0.025000
frame_1018.jpg,18,Yellow light (go slowly),0.177705,0.222135,0.114739,0.031771
frame_1018.jpg,18,Yellow light (go slowly),0.725280,0.361979,0.036381,0.056250
frame_1018.jpg,19,Pedestrian go 0 sec,0.763526,0.377865,0.040112,0.024479
frame_1018_2.jpg,18,Yellow light (go slowly),0.177705,0.222135,0.114739,0.031771
frame_1018_2.jpg,18,Yellow light (go slowly),0.725280,0.361979,0.036381,0.056250
frame_1018_2.jpg,19,Pedestrian go 0 sec,0.763526,0.377865,0.040112,0.024479
frame_1018_3.jpg,18,Yellow light (go slowly),0.177705,0.222135,0.114739,0.031771
frame_1018_3.jpg,18,Yellow light (go slowly),0.725280,0.361979,0.036381,0.056250
frame_1018_3.jpg,19,Pedestrian go 0 sec,0.763526,0.377865,0.040112,0.024479
frame_1018_5.jpg,18,Yellow light (go slowly),0.177705,0.222135,0.114739,0.031771
frame_1018_5.jpg,18,Yellow light (go slowly),0.725280,0.361979,0.036381,0.056250
frame_1018_5.jpg,19,Pedestrian go 0 sec,0.763526,0.377865,0.040112,0.024479
frame_1018_6.jpg,18,Yellow light (go slowly),0.177705,0.222135,0.114739,0.031771
frame_1018_6.jpg,18,Yellow light (go slowly),0.725280,0.361979,0.036381,0.056250
frame_1018_6.jpg,19,Pedestrian go 0 sec,0.763526,0.377865,0.040112,0.024479
frame_1018_8.jpg,18,Yellow light (go slowly),0.177705,0.222135,0.114739,0.031771
frame_1018_8.jpg,18,Yellow light (go slowly),0.725280,0.361979,0.036381,0.056250
frame_1018_8.jpg,19,Pedestrian go 0 sec,0.763526,0.377865,0.040112,0.024479
frame_1019.jpg,0,Pedestrian stop,0.753731,0.379948,0.035448,0.024479
frame_1019.jpg,18,Yellow light (go slowly),0.176772,0.222135,0.124067,0.031771
frame_1019.jpg,18,Yellow light (go slowly),0.729944,0.363542,0.034515,0.055208
frame_1019_2.jpg,0,Pedestrian stop,0.753731,0.379948,0.035448,0.024479
frame_1019_2.jpg,18,Yellow light (go slowly),0.176772,0.222135,0.124067,0.031771
frame_1019_2.jpg,18,Yellow light (go slowly),0.729944,0.363542,0.034515,0.055208
frame_1019_3.jpg,0,Pedestrian stop,0.753731,0.379948,0.035448,0.024479
frame_1019_3.jpg,18,Yellow light (go slowly),0.176772,0.222135,0.124067,0.031771
frame_1019_3.jpg,18,Yellow light (go slowly),0.729944,0.363542,0.034515,0.055208
frame_1019_5.jpg,0,Pedestrian stop,0.753731,0.379948,0.035448,0.024479
frame_1019_5.jpg,18,Yellow light (go slowly),0.176772,0.222135,0.124067,0.031771
frame_1019_5.jpg,18,Yellow light (go slowly),0.729944,0.363542,0.034515,0.055208
frame_1019_6.jpg,0,Pedestrian stop,0.753731,0.379948,0.035448,0.024479
frame_1019_6.jpg,18,Yellow light (go slowly),0.176772,0.222135,0.124067,0.031771
frame_1019_6.jpg,18,Yellow light (go slowly),0.729944,0.363542,0.034515,0.055208
frame_1019_8.jpg,0,Pedestrian stop,0.753731,0.379948,0.035448,0.024479
frame_1019_8.jpg,18,Yellow light (go slowly),0.176772,0.222135,0.124067,0.031771
frame_1019_8.jpg,18,Yellow light (go slowly),0.729944,0.363542,0.034515,0.055208
frame_101_2.jpg,1,Green light (Go),0.238021,0.243056,0.020833,0.102778
frame_101_2.jpg,13,Passing right mand.,0.665625,0.489352,0.025000,0.060185
frame_101_3.jpg,1,Green light (Go),0.238021,0.243056,0.020833,0.102778
frame_101_3.jpg,13,Passing right mand.,0.665625,0.489352,0.025000,0.060185
frame_101_5.jpg,1,Green light (Go),0.238021,0.243056,0.020833,0.102778
frame_101_5.jpg,13,Passing right mand.,0.665625,0.489352,0.025000,0.060185
frame_101_6.jpg,1,Green light (Go),0.238021,0.243056,0.020833,0.102778
frame_101_6.jpg,13,Passing right mand.,0.665625,0.489352,0.025000,0.060185
frame_101_8.jpg,1,Green light (Go),0.238021,0.243056,0.020833,0.102778
frame_101_8.jpg,13,Passing right mand.,0.665625,0.489352,0.025000,0.060185
frame_102.jpg,1,Green light (Go),0.289323,0.208333,0.022396,0.111111
frame_102.jpg,13,Passing right mand.,0.774740,0.493056,0.030729,0.063889
frame_1020.jpg,1,Green light (Go),0.204167,0.190625,0.119444,0.032813
frame_1020.jpg,1,Green light (Go),0.758333,0.323437,0.030556,0.053125
frame_1020.jpg,2,Pedestrian go,0.785417,0.342578,0.029167,0.024219
frame_1020_2.jpg,1,Green light (Go),0.204167,0.190625,0.119444,0.032813
frame_1020_2.jpg,1,Green light (Go),0.758333,0.323437,0.030556,0.053125
frame_1020_2.jpg,2,Pedestrian go,0.785417,0.342578,0.029167,0.024219
frame_1020_3.jpg,1,Green light (Go),0.204167,0.190625,0.119444,0.032813
frame_1020_3.jpg,1,Green light (Go),0.758333,0.323437,0.030556,0.053125
frame_1020_3.jpg,2,Pedestrian go,0.785417,0.342578,0.029167,0.024219
frame_1020_5.jpg,1,Green light (Go),0.204167,0.190625,0.119444,0.032813
frame_1020_5.jpg,1,Green light (Go),0.758333,0.323437,0.030556,0.053125
frame_1020_5.jpg,2,Pedestrian go,0.785417,0.342578,0.029167,0.024219
frame_1020_6.jpg,1,Green light (Go),0.204167,0.190625,0.119444,0.032813
frame_1020_6.jpg,1,Green light (Go),0.758333,0.323437,0.030556,0.053125
frame_1020_6.jpg,2,Pedestrian go,0.785417,0.342578,0.029167,0.024219
frame_1020_8.jpg,1,Green light (Go),0.204167,0.190625,0.119444,0.032813
frame_1020_8.jpg,1,Green light (Go),0.758333,0.323437,0.030556,0.053125
frame_1020_8.jpg,2,Pedestrian go,0.785417,0.342578,0.029167,0.024219
frame_1021.jpg,1,Green light (Go),0.202778,0.192578,0.119444,0.033594
frame_1021.jpg,1,Green light (Go),0.752778,0.328125,0.030556,0.053125
frame_1021.jpg,2,Pedestrian go,0.779861,0.346094,0.029167,0.025000
frame_1021_2.jpg,1,Green light (Go),0.202778,0.192578,0.119444,0.033594
frame_1021_2.jpg,1,Green light (Go),0.752778,0.328125,0.030556,0.053125
frame_1021_2.jpg,2,Pedestrian go,0.779861,0.346094,0.029167,0.025000
frame_1021_3.jpg,1,Green light (Go),0.202778,0.192578,0.119444,0.033594
frame_1021_3.jpg,1,Green light (Go),0.752778,0.328125,0.030556,0.053125
frame_1021_3.jpg,2,Pedestrian go,0.779861,0.346094,0.029167,0.025000
frame_1021_5.jpg,1,Green light (Go),0.202778,0.192578,0.119444,0.033594
frame_1021_5.jpg,1,Green light (Go),0.752778,0.328125,0.030556,0.053125
frame_1021_5.jpg,2,Pedestrian go,0.779861,0.346094,0.029167,0.025000
